timestamp,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,0,62,II,Same,SV,Active,Ball,Fall,NA,A,Car,Yes,1,0,1,4,Did the ball fall ?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,0,16,AO,Distractor,SVO,Passive,Boy,Push,Fireman,A,Girl,No,1,0,2,3,Was the fireman pushed by the girl?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,1,65,II,Same,SV,Active,Heart,Tumble,NA,A,Star,Yes,1,0,1,3,Did the heart tumble ?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,2,16,AO,Reversal,SVO,Active,Boy,Push,Fireman,A,Girl,Yes,0,0,4,4,Did the fireman push the boy?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,1,52,IO,Same,SOV,Passive,Boy,Push,Star,A,Girl,Yes,1,0,3,5,Was the star pushed by the boy?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,3,10,AO,Reversal,SOV,Passive,Girl,Lift,Boy,A,Old Lady,Yes,0,0,3,3,Was the girl lifted by the boy?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,4,24,AO,Same,SOV,Passive,Boy,Poke,Girl,P,Old Lady,Yes,1,0,2,3,Was the girl poked by the boy?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,2,36,AI,Distractor,SV,Active,Old Lady,Move,NA,A,Fireman,No,1,0,5,5,Did the fireman move ?
1.39309E+12,13,i1392a3673i13,A girl giving another girl balloons. ,8,12,NA,0,47,IO,Distractor,SVO,Passive,Fireman,Lift,Car,V,Push,Error,0,1,0,0,Was the car pushed by the fireman?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,5,3,AO,Same,SOV,Passive,Boy,Elbow,Girl,P,Fireman,Yes,1,0,3,2,Was the girl elbowed by the boy?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,0,69,II,Reversal,SV,Active,Star,Jump,NA,A,Car,No,1,0,1,5,Did the na jump the star?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,0,29,AI,Same,SV,Active,Boy,Tumble,NA,A,Fireman,Yes,1,0,0,0,Did the boy tumble ?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,6,45,IO,Reversal,SVO,Passive,Fireman,Kiss,Heart,P,Ball,No,1,0,1,0,Was the fireman kissed by the heart?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,3,12,AO,Same,SOV,Active,Old Lady,Lift,Fireman,P,Girl,Yes,1,0,5,5,Did the old lady lift the fireman?
1.39309E+12,13,i1392a3673i13,A girl giving another girl balloons. ,8,12,NA,1,19,AO,Reversal,SVO,Passive,Old Lady,Throw,Girl,A,Fireman,Yes,0,0,0,5,Was the old lady thrown by the girl?
1.39309E+12,3,b4f53a35ch3,Two girls were standing outside in the backyard. A girl with a cast had a balloon in her hand. She then gave it to the other girl. ,8,12,NA,0,49,IO,Reversal,SOV,Active,Girl,Rub,Heart,A,Old Lady,No,1,0,0,0,Did the heart rub the girl?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,1,3,AO,Distractor,SVO,Passive,Boy,Elbow,Girl,P,Fireman,No,1,0,5,1,Was the fireman elbowed by the boy?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,0,45,IO,Same,SVO,Passive,Fireman,Kiss,Heart,P,Ball,No,0,0,0,1,Was the heart kissed by the fireman?
1.39309E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,7,51,IO,Reversal,SOV,Passive,Old Lady,Rub,Star,P,Heart,No,1,0,0,3,Was the old lady rubbed by the star?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,1,35,AI,Same,SV,Active,Fireman,Move,NA,A,Boy,Yes,1,0,5,3,Did the fireman move ?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,2,26,AI,Same,SV,Active,Old Lady,Fall,NA,A,Girl,Yes,1,0,5,5,Did the old lady fall ?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,1,3,AO,Reversal,SVO,Passive,Boy,Elbow,Girl,P,Fireman,No,1,0,0,1,Was the boy elbowed by the girl?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,4,41,IO,Distractor,SOV,Passive,Boy,Kick,Star,V,Lift,No,1,0,5,5,Was the star lifted by the boy?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,8,69,II,Reversal,SV,Active,Star,Jump,NA,A,Car,No,1,0,2,4,Did the na jump the star?
1.39309E+12,3,b4f53a35ch3,Two girls were standing outside in the backyard. A girl with a cast had a balloon in her hand. She then gave it to the other girl. ,8,12,NA,1,19,AO,Distractor,SVO,Passive,Old Lady,Throw,Girl,A,Fireman,No,1,0,0,1,Was the girl thrown by the fireman?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,3,56,IO,Same,SOV,Passive,Fireman,Throw,Heart,V,Elbow,Yes,1,0,5,3,Was the heart thrown by the fireman?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,0,30,AI,Same,SV,Active,Girl,Tumble,NA,A,Boy,Yes,1,0,5,3,Did the girl tumble ?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,2,52,IO,Distractor,SOV,Passive,Boy,Push,Star,A,Girl,No,1,0,5,4,Was the star pushed by the girl?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,9,7,AO,Distractor,SOV,Passive,Boy,Kiss,Fireman,A,Girl,Yes,0,0,5,3,Was the fireman kissed by the girl?
1.39309E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,2,11,AO,Distractor,SOV,Passive,Fireman,Lift,Girl,V,Push,No,1,0,0,2,Was the girl pushed by the fireman?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,5,14,AO,Reversal,SVO,Passive,Boy,Rub,Old Lady,V,Throw,No,1,0,5,3,Was the boy rubbed by the old lady?
1.39309E+12,13,i1392a3673i13,A girl giving another girl balloons. ,8,12,NA,2,65,II,Reversal,SV,Active,Heart,Tumble,NA,A,Star,Yes,0,0,5,5,Did the na tumble the heart?
1.39309E+12,18,b3b090021db18,Girl giving another girl balloons,8,12,NA,0,52,IO,Distractor,SVO,Passive,Boy,Push,Star,A,Girl,No,1,0,0,0,Was the star pushed by the girl?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,4,40,IO,Distractor,SOV,Passive,Old Lady,Kick,Car,A,Fireman,No,1,0,3,3,Was the car kicked by the fireman?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,10,43,IO,Distractor,SVO,Passive,Boy,Kiss,Star,A,Girl,Yes,0,0,3,3,Was the star kissed by the girl?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,1,57,IO,Reversal,SOV,Passive,Girl,Throw,Ball,P,Star,Yes,0,0,2,5,Was the girl thrown by the ball?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,3,13,AO,Reversal,SVO,Active,Girl,Rub,Boy,A,Old Lady,No,1,0,5,5,Did the boy rub the girl?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,3,5,AO,Same,SVO,Active,Boy,Kick,Fireman,V,Lift,Yes,1,0,0,1,Did the boy kick the fireman?
1.39309E+12,3,b4f53a35ch3,Two girls were standing outside in the backyard. A girl with a cast had a balloon in her hand. She then gave it to the other girl. ,8,12,NA,2,17,AO,Same,SOV,Passive,Old Lady,Push,Girl,V,Poke,Yes,1,0,1,4,Was the girl pushed by the old lady?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,6,53,IO,Reversal,SVO,Passive,Old Lady,Push,Car,V,Poke,No,1,0,0,4,Was the old lady pushed by the car?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,11,5,AO,Same,SOV,Passive,Boy,Kick,Fireman,V,Lift,Yes,1,0,1,2,Was the fireman kicked by the boy?
1.39309E+12,21,c2cedff27dg21,a girl with a broken arm handed two balloons to another girl,8,12,NA,0,17,AO,Distractor,SOV,Passive,Old Lady,Push,Girl,V,Poke,Yes,0,0,0,0,Was the girl poked by the old lady?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,5,67,II,Same,SV,Active,Heart,Jump,NA,V,Move,Yes,1,0,3,1,Did the heart jump ?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,2,42,IO,Same,SOV,Passive,Girl,Kick,Ball,P,Heart,Yes,1,0,5,2,Was the ball kicked by the girl?
1.39309E+12,18,b3b090021db18,Girl giving another girl balloons,8,12,NA,1,46,IO,Same,SVO,Passive,Girl,Lift,Heart,A,Old Lady,Yes,1,0,3,2,Was the heart lifted by the girl?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,12,32,AI,Same,SV,Active,Girl,Jump,NA,A,Old Lady,Yes,1,0,0,3,Did the girl jump ?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,4,32,AI,Same,SV,Active,Girl,Jump,NA,A,Old Lady,Yes,1,0,1,1,Did the girl jump ?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,7,72,II,Same,SV,Active,Ball,Move,NA,A,Star,Yes,1,0,4,1,Did the ball move ?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,4,2,AO,Reversal,SVO,Passive,Old Lady,Elbow,Boy,V,Kiss,No,1,0,5,5,Was the old lady elbowed by the boy?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,3,11,AO,Same,SVO,Passive,Fireman,Lift,Girl,V,Push,No,0,0,2,3,Was the girl lifted by the fireman?
1.39309E+12,18,b3b090021db18,Girl giving another girl balloons,8,12,NA,2,44,IO,Same,SOV,Passive,Girl,Kiss,Ball,V,Rub,Yes,1,0,2,1,Was the ball kissed by the girl?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,13,71,II,Same,SV,Active,Star,Move,NA,A,Heart,Yes,1,0,2,2,Did the star move ?
1.39309E+12,21,c2cedff27dg21,a girl with a broken arm handed two balloons to another girl,8,12,NA,1,20,AO,Reversal,SOV,Passive,Fireman,Throw,Boy,V,Elbow,Error,0,1,0,0,Was the fireman thrown by the boy?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,6,34,AI,Same,SV,Active,Girl,Move,NA,V,Fall,Yes,1,0,4,1,Did the girl move ?
1.39309E+12,10,c1bfd9ef49i10,A girl with a a broken arm hands over two balloons to another girl. They are in a back yard area.,8,12,NA,0,60,IO,Reversal,SVO,Passive,Boy,Poke,Car,P,Ball,No,1,0,1,0,Was the boy poked by the car?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,5,21,AO,Distractor,SVO,Passive,Girl,Throw,Old Lady,P,Fireman,No,1,0,0,3,Was the fireman thrown by the girl?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,8,4,AO,Distractor,SVO,Passive,Old Lady,Kick,Girl,A,Fireman,No,1,0,5,5,Was the girl kicked by the fireman?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,14,18,AO,Distractor,SOV,Passive,Fireman,Push,Boy,P,Girl,No,1,0,1,3,Was the girl pushed by the fireman?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,5,19,AO,Distractor,SOV,Passive,Old Lady,Throw,Girl,A,Fireman,No,1,0,5,5,Was the girl thrown by the fireman?
1.39309E+12,18,b3b090021db18,Girl giving another girl balloons,8,12,NA,3,34,AI,Reversal,SV,Active,Girl,Move,NA,V,Fall,Yes,0,0,0,1,Did the na move the girl?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,4,48,IO,Reversal,SVO,Passive,Old Lady,Lift,Star,P,Car,No,1,0,5,2,Was the old lady lifted by the star?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,7,18,AO,Reversal,SVO,Active,Fireman,Push,Boy,P,Girl,No,1,0,5,5,Did the boy push the fireman?
1.39309E+12,21,c2cedff27dg21,a girl with a broken arm handed two balloons to another girl,8,12,NA,2,39,IO,Distractor,SVO,Active,Boy,Elbow,Car,P,Star,No,1,0,5,0,Did the boy elbow the star?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,15,54,IO,Distractor,SOV,Active,Fireman,Push,Heart,P,Car,No,1,0,2,3,Did the fireman push the car?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,6,24,AO,Reversal,SVO,Active,Boy,Poke,Girl,P,Old Lady,No,1,0,0,2,Did the girl poke the boy?
1.39309E+12,10,c1bfd9ef49i10,A girl with a a broken arm hands over two balloons to another girl. They are in a back yard area.,8,12,NA,1,58,IO,Distractor,SOV,Passive,Fireman,Poke,Ball,A,Boy,No,1,0,0,1,Was the ball poked by the boy?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,8,4,AO,Same,SVO,Active,Old Lady,Kick,Girl,A,Fireman,Yes,1,0,5,2,Did the old lady kick the girl?
1.39309E+12,19,d1fdb7cb97d19,"two girls standing on a lawn, one has a cast on her arm and holds 2 balloons. she hands the balloons to the other girl",11,12,NA,0,14,AO,Distractor,SVO,Passive,Boy,Rub,Old Lady,V,Throw,Yes,0,0,1,0,Was the old lady thrown by the boy?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,5,61,II,Same,SV,Active,Star,Fall,NA,V,Tumble,Yes,1,0,2,2,Did the star fall ?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,6,23,AO,Same,SVO,Passive,Girl,Poke,Fireman,V,Kick,Yes,1,0,5,5,Was the fireman poked by the girl?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,16,56,IO,Same,SOV,Passive,Fireman,Throw,Heart,V,Elbow,Yes,1,0,3,2,Was the heart thrown by the fireman?
1.39309E+12,18,b3b090021db18,Girl giving another girl balloons,8,12,NA,4,45,IO,Reversal,SVO,Active,Fireman,Kiss,Heart,P,Ball,No,1,0,2,0,Did the heart kiss the fireman?
1.39309E+12,1,a5971369bb1,A girl in a cast handed balloons to a woman,8,12,NA,9,54,IO,Reversal,SVO,Passive,Fireman,Push,Heart,P,Car,No,1,0,5,0,Was the fireman pushed by the heart?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,7,37,IO,Distractor,SVO,Passive,Fireman,Elbow,Ball,A,Boy,No,1,0,0,2,Was the ball elbowed by the boy?
1.39309E+12,10,c1bfd9ef49i10,A girl with a a broken arm hands over two balloons to another girl. They are in a back yard area.,8,12,NA,2,27,AI,Same,SV,Active,Boy,Fall,NA,A,Old Lady,Yes,1,0,0,0,Did the boy fall ?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,17,37,IO,Same,SVO,Passive,Fireman,Elbow,Ball,A,Boy,No,0,0,1,3,Was the ball elbowed by the fireman?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,6,44,IO,Distractor,SOV,Active,Girl,Kiss,Ball,V,Rub,No,1,0,3,5,Did the girl rub the ball?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,9,37,IO,Distractor,SVO,Passive,Fireman,Elbow,Ball,A,Boy,No,1,0,2,4,Was the ball elbowed by the boy?
1.39309E+12,21,c2cedff27dg21,a girl with a broken arm handed two balloons to another girl,8,12,NA,3,22,AO,Same,SVO,Active,Fireman,Poke,Old Lady,A,Boy,Yes,1,0,0,5,Did the fireman poke the old lady?
1.39309E+12,24,g28351f88h24,A girl gives a woman several balloons.,8,12,NA,7,9,AO,Same,SVO,Passive,Fireman,Kiss,Boy,P,Old Lady,Yes,1,0,5,3,Was the boy kissed by the fireman?
1.39309E+12,18,b3b090021db18,Girl giving another girl balloons,8,12,NA,5,14,AO,Reversal,SOV,Passive,Boy,Rub,Old Lady,V,Throw,Yes,0,0,3,2,Was the boy rubbed by the old lady?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,18,30,AI,Reversal,SV,Active,Girl,Tumble,NA,A,Boy,Yes,0,0,2,2,Did the na tumble the girl?
1.39309E+12,8,a35485300bi8,Two young girls standing in a back yard one gives balloons to the other.,8,12,NA,8,42,IO,Reversal,SOV,Passive,Girl,Kick,Ball,P,Heart,No,1,0,0,0,Was the girl kicked by the ball?
1.39309E+12,20,h2d1fb7857c20,Two girls standing facing each other.  The girl on the left passes balloons to the girl on the right.,8,12,NA,10,8,AO,Same,SVO,Passive,Girl,Kiss,Old Lady,V,Rub,No,0,0,5,2,Was the old lady kissed by the girl?
1.39309E+12,19,d1fdb7cb97d19,"two girls standing on a lawn, one has a cast on her arm and holds 2 balloons. she hands the balloons to the other girl",11,12,NA,1,8,AO,Same,SVO,Passive,Girl,Kiss,Old Lady,V,Rub,Yes,1,0,3,3,Was the old lady kissed by the girl?
1.39309E+12,10,c1bfd9ef49i10,A girl with a a broken arm hands over two balloons to another girl. They are in a back yard area.,8,12,NA,3,29,AI,Distractor,SV,Active,Boy,Tumble,NA,A,Fireman,No,1,0,0,4,Did the fireman tumble ?
1.39309E+12,25,g3de65eaba25,Two people were passing a balloon back and forth.,8,12,NA,7,45,IO,Distractor,SOV,Passive,Fireman,Kiss,Heart,P,Ball,Yes,0,0,5,5,Was the ball kissed by the fireman?
1.39309E+12,21,c2cedff27dg21,a girl with a broken arm handed two balloons to another girl,8,12,NA,4,18,AO,Reversal,SVO,Active,Fireman,Push,Boy,P,Girl,No,1,0,3,5,Did the boy push the fireman?
1.39309E+12,12,e2b7e8ca4df12,A girl who has a cast on her arm passes two balloons to another girl.,8,12,NA,0,56,IO,Reversal,SOV,Passive,Fireman,Throw,Heart,V,Elbow,Yes,0,0,2,4,Was the fireman thrown by the heart?
1.39309E+12,2,h3577466ffa2,A girl with a cast on her right arm gave two balloons to a woman. ,8,12,NA,19,20,AO,Distractor,SVO,Passive,Fireman,Throw,Boy,V,Elbow,No,1,0,2,3,Was the boy elbowed by the fireman?
