"","Subject","Clipped.Movie.File","Trial.Number","GestureCondition","Object.Type","Sentence","Used.ASL","Final.Full.WordOrder","WordOrder","WordOrder.Classified","SpatialCue","Agent.Embod","Verb.Embod","Patient.Embod","WordOrder.Embod.Classified","ToInclude.Participant"
"536",33,"Spatial_Clipped_237",16,"Case","Person","Fireman kicks girl","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"537",33,"Spatial_Clipped_238",18,"Case","Person","Girl elbows old lady","","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"538",33,"Spatial_Clipped_238",20,"Case","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"539",33,"Spatial_Clipped_239",21,"Case","Person","Boy lifts girl","","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"540",33,"Spatial_Clipped_239",22,"Case","Object","Girl rubs heart","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"541",33,"Spatial_Clipped_239",24,"Case","Object","Old lady elbows ball","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"542",33,"Spatial_Clipped_240",25,"Case","Person","Fireman pushes boy","","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"543",33,"Spatial_Clipped_240",27,"Case","Object","Girl pushes car","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"544",33,"Spatial_Clipped_240",28,"Case","Object","Boy kicks ball","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"545",34,"Spatial_Clipped_241",5,"Free","Object","Boy kicks ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"546",34,"Spatial_Clipped_241",6,"Free","Object","Girl pushes car","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"547",34,"Spatial_Clipped_241",8,"Free","Person","Fireman pushes boy","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"548",34,"Spatial_Clipped_242",11,"Free","Object","Girl rubs heart","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"549",34,"Spatial_Clipped_242",12,"Free","Person","Boy lifts girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"550",34,"Spatial_Clipped_242",9,"Free","Object","Old lady elbows ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"551",34,"Spatial_Clipped_243",13,"Free","Object","Fireman throws star","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"552",34,"Spatial_Clipped_243",15,"Free","Person","Girl elbows old lady","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"553",34,"Spatial_Clipped_244",17,"Free","Person","Fireman kicks girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"554",34,"Spatial_Clipped_244",18,"Free","Object","Old lady kisses star","","SVO","SVO","VerbMedial","Spatial.Absent","1","0","0","Adjacent",1
"555",34,"Spatial_Clipped_244",19,"Free","Person","Old lady rubs fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"556",34,"Spatial_Clipped_244",20,"Free","Person","Girl throws old lady","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"557",34,"Spatial_Clipped_245",24,"Free","Object","Boy pokes heart","","SO","SO","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"558",34,"Spatial_Clipped_246",25,"Free","Object","Fireman lifts car","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"559",34,"Spatial_Clipped_246",26,"Free","Person","Old lady pokes fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"560",34,"Spatial_Clipped_246",28,"Free","Person","Girl kisses boy","","OSV","OSV","VerbLateral","Spatial.Absent","1","0","0","Adjacent",1
"561",34,"Spatial_Clipped_247",5,"Case","Object","Boy kicks ball","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"562",34,"Spatial_Clipped_247",6,"Case","Object","Girl pushes car","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"563",34,"Spatial_Clipped_247",8,"Case","Person","Fireman pushes boy","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"564",34,"Spatial_Clipped_248",11,"Case","Object","Girl rubs heart","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"565",34,"Spatial_Clipped_248",12,"Case","Person","Boy lifts girl","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"566",34,"Spatial_Clipped_248",9,"Case","Object","Old lady elbows ball","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"567",34,"Spatial_Clipped_249",13,"Case","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"568",34,"Spatial_Clipped_249",15,"Case","Person","Girl elbows old lady","","OSV","OSV","VerbLateral","Spatial.Present","1","0","1","Adjacent",1
"569",34,"Spatial_Clipped_250",17,"Case","Person","Fireman kicks girl","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"570",34,"Spatial_Clipped_250",18,"Case","Object","Old lady kisses star","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"571",34,"Spatial_Clipped_250",19,"Case","Person","Old lady rubs fireman","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"572",34,"Spatial_Clipped_250",20,"Case","Person","Girl throws old lady","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"573",34,"Spatial_Clipped_251",24,"Case","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"574",34,"Spatial_Clipped_252",25,"Case","Object","Fireman lifts car","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"575",34,"Spatial_Clipped_252",26,"Case","Person","Old lady pokes fireman","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"576",34,"Spatial_Clipped_252",28,"Case","Person","Girl kisses boy","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"577",36,"Spatial_Clipped_253",5,"Free","Object","Boy kicks ball","","VO","VO","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"578",36,"Spatial_Clipped_253",6,"Free","Object","Girl pushes car","","SVO","SVO","VerbMedial","Spatial.Absent","0","1","0","Adjacent",1
"579",36,"Spatial_Clipped_253",8,"Free","Person","Fireman pushes boy","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"580",36,"Spatial_Clipped_254",11,"Free","Object","Girl rubs heart","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"581",36,"Spatial_Clipped_254",12,"Free","Person","Boy lifts girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"582",36,"Spatial_Clipped_254",9,"Free","Object","Old lady elbows ball","","SOV","SOV","VerbLateral","Spatial.Absent","0","1","0","NonAdjacent",1
"583",36,"Spatial_Clipped_255",13,"Free","Object","Fireman throws star","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"584",36,"Spatial_Clipped_255",15,"Free","Person","Girl elbows old lady","","SV","SV","Unclassified","Spatial.Absent","1","1","1","Unclassified",1
"585",36,"Spatial_Clipped_256",17,"Free","Person","Fireman kicks girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"586",36,"Spatial_Clipped_256",18,"Free","Object","Old lady kisses star","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"587",36,"Spatial_Clipped_256",19,"Free","Person","Old lady rubs fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"588",36,"Spatial_Clipped_256",20,"Free","Person","Girl throws old lady","","SVO","SVO","VerbMedial","Spatial.Absent","0","1","1","Adjacent",1
"589",36,"Spatial_Clipped_257",24,"Free","Object","Boy pokes heart","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"590",36,"Spatial_Clipped_258",25,"Free","Object","Fireman lifts car","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"591",36,"Spatial_Clipped_258",26,"Free","Person","Old lady pokes fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"592",36,"Spatial_Clipped_258",28,"Free","Person","Girl kisses boy","","SVO","SVO","VerbMedial","Spatial.Absent","0","1","1","Adjacent",1
"593",36,"Spatial_Clipped_259",5,"Case","Object","Boy kicks ball","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"594",36,"Spatial_Clipped_259",6,"Case","Object","Girl pushes car","","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"595",36,"Spatial_Clipped_259",8,"Case","Person","Fireman pushes boy","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"596",36,"Spatial_Clipped_260",11,"Case","Object","Girl rubs heart","","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"597",36,"Spatial_Clipped_260",12,"Case","Person","Boy lifts girl","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"598",36,"Spatial_Clipped_260",9,"Case","Object","Old lady elbows ball","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"599",36,"Spatial_Clipped_261",13,"Case","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"600",36,"Spatial_Clipped_261",15,"Case","Person","Girl elbows old lady","","OSV","OSV","VerbLateral","Spatial.Present","1","0","0","Adjacent",1
"601",36,"Spatial_Clipped_262",17,"Case","Person","Fireman kicks girl","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"602",36,"Spatial_Clipped_262",18,"Case","Object","Old lady kisses star","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"603",36,"Spatial_Clipped_262",19,"Case","Person","Old lady rubs fireman","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"604",36,"Spatial_Clipped_262",20,"Case","Person","Girl throws old lady","","SOV","SOV","VerbLateral","Spatial.Present","0","0","1","NonAdjacent",1
"605",36,"Spatial_Clipped_263",24,"Case","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"606",36,"Spatial_Clipped_264",25,"Case","Object","Fireman lifts car","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"607",36,"Spatial_Clipped_264",26,"Case","Person","Old lady pokes fireman","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"608",36,"Spatial_Clipped_264",28,"Case","Person","Girl kisses boy","","SOV","SOV","VerbLateral","Spatial.Present","0","0","1","NonAdjacent",1
"609",37,"Spatial_Clipped_265",5,"Free","Person","Girl kisses boy","","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"610",37,"Spatial_Clipped_265",7,"Free","Person","Old lady pokes fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"611",37,"Spatial_Clipped_265",8,"Free","Object","Fireman lifts car","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"612",37,"Spatial_Clipped_266",9,"Free","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"613",37,"Spatial_Clipped_267",13,"Free","Person","Girl throws old lady","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"614",37,"Spatial_Clipped_267",14,"Free","Person","Old lady rubs fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"615",37,"Spatial_Clipped_267",15,"Free","Object","Old lady kisses star","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"616",37,"Spatial_Clipped_267",16,"Free","Person","Fireman kicks girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"617",37,"Spatial_Clipped_268",18,"Free","Person","Girl elbows old lady","","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"618",37,"Spatial_Clipped_268",20,"Free","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"619",37,"Spatial_Clipped_269",21,"Free","Person","Boy lifts girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"620",37,"Spatial_Clipped_269",22,"Free","Object","Girl rubs heart","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"621",37,"Spatial_Clipped_269",24,"Free","Object","Old lady elbows ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"622",37,"Spatial_Clipped_270",25,"Free","Person","Fireman pushes boy","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"623",37,"Spatial_Clipped_270",27,"Free","Object","Girl pushes car","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"624",37,"Spatial_Clipped_270",28,"Free","Object","Boy kicks ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","0","0","Adjacent",1
"625",37,"Spatial_Clipped_271",5,"Case","Person","Girl kisses boy","","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"626",37,"Spatial_Clipped_271",7,"Case","Person","Old lady pokes fireman","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"627",37,"Spatial_Clipped_271",8,"Case","Object","Fireman lifts car","","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"628",37,"Spatial_Clipped_272",9,"Case","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"629",37,"Spatial_Clipped_273",13,"Case","Person","Girl throws old lady","","SVO","SVO","VerbMedial","Spatial.Absent","?","?","?","Adjacent",1
"630",37,"Spatial_Clipped_273",14,"Case","Person","Old lady rubs fireman","","SVOV","VOV","Unclassified","Spatial.Absent","?","?","?","Unclassified",1
"631",37,"Spatial_Clipped_273",15,"Case","Object","Old lady kisses star","","SOV","SOV","VerbLateral","?","?","?","?","NonAdjacent",1
"632",37,"Spatial_Clipped_273",16,"Case","Person","Fireman kicks girl","","SVOV","VOV","Unclassified","Spatial.Absent","?","?","?","Unclassified",1
"633",37,"Spatial_Clipped_274",18,"Case","Person","Girl elbows old lady","","OVSV","VSV","Unclassified","Spatial.Present","1","0","1","Unclassified",1
"634",37,"Spatial_Clipped_274",20,"Case","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"635",37,"Spatial_Clipped_275",21,"Case","Person","Boy lifts girl","","SVOV","VOV","Unclassified","Spatial.Present","1","1","1","Unclassified",1
"636",37,"Spatial_Clipped_275",22,"Case","Object","Girl rubs heart","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"637",37,"Spatial_Clipped_275",24,"Case","Object","Old lady elbows ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"638",37,"Spatial_Clipped_276",25,"Case","Person","Fireman pushes boy","","SVOV","VOV","Unclassified","Spatial.Present","1","1","1","Unclassified",1
"639",37,"Spatial_Clipped_276",27,"Case","Object","Girl pushes car","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"640",37,"Spatial_Clipped_276",28,"Case","Object","Boy kicks ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","0","0","Adjacent",1
"641",38,"Spatial_Clipped_277",5,"Free","Object","Boy kicks ball","","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"642",38,"Spatial_Clipped_277",6,"Free","Object","Girl pushes car","A","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"643",38,"Spatial_Clipped_277",8,"Free","Person","Fireman pushes boy","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"644",38,"Spatial_Clipped_278",11,"Free","Object","Girl rubs heart","","SOV","SOV","VerbLateral","?","1","1","0","NonAdjacent",1
"645",38,"Spatial_Clipped_278",12,"Free","Person","Boy lifts girl","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","1","NonAdjacent",1
"646",38,"Spatial_Clipped_278",9,"Free","Object","Old lady elbows ball","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"647",38,"Spatial_Clipped_279",13,"Free","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"648",38,"Spatial_Clipped_279",15,"Free","Person","Girl elbows old lady","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"649",38,"Spatial_Clipped_280",17,"Free","Person","Fireman kicks girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"650",38,"Spatial_Clipped_280",18,"Free","Object","Old lady kisses star","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"651",38,"Spatial_Clipped_280",19,"Free","Person","Old lady rubs fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"652",38,"Spatial_Clipped_280",20,"Free","Person","Girl throws old lady","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"653",38,"Spatial_Clipped_281",24,"Free","Object","Boy pokes heart","","SOV","SOV","VerbLateral","?","1","1","0","NonAdjacent",1
"654",38,"Spatial_Clipped_282",25,"Free","Object","Fireman lifts car","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"655",38,"Spatial_Clipped_282",26,"Free","Person","Old lady pokes fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"656",38,"Spatial_Clipped_282",28,"Free","Person","Girl kisses boy","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","1","NonAdjacent",1
"657",38,"Spatial_Clipped_283",5,"Case","Object","Boy kicks ball","","SO,SVO","SVO","VerbMedial","Spatial.Present","0","1","0","Adjacent",1
"658",38,"Spatial_Clipped_283",6,"Case","Object","Girl pushes car","A","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"659",38,"Spatial_Clipped_283",8,"Case","Person","Fireman pushes boy","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"660",38,"Spatial_Clipped_284",11,"Case","Object","Girl rubs heart","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"661",38,"Spatial_Clipped_284",12,"Case","Person","Boy lifts girl","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"662",38,"Spatial_Clipped_284",9,"Case","Object","Old lady elbows ball","","SO,SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"663",38,"Spatial_Clipped_285",13,"Case","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"664",38,"Spatial_Clipped_285",15,"Case","Person","Girl elbows old lady","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"665",38,"Spatial_Clipped_286",17,"Case","Person","Fireman kicks girl","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"666",38,"Spatial_Clipped_286",18,"Case","Object","Old lady kisses star","","SO,SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"667",38,"Spatial_Clipped_286",19,"Case","Person","Old lady rubs fireman","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"668",38,"Spatial_Clipped_286",20,"Case","Person","Girl throws old lady","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"669",38,"Spatial_Clipped_287",24,"Case","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"670",38,"Spatial_Clipped_288",25,"Case","Object","Fireman lifts car","A","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"671",38,"Spatial_Clipped_288",26,"Case","Person","Old lady pokes fireman","","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"672",38,"Spatial_Clipped_288",28,"Case","Person","Girl kisses boy","","SO,SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"673",46,"Spatial_Clipped_301",5,"Free","Object","Boy kicks ball","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"674",46,"Spatial_Clipped_301",6,"Free","Object","Girl pushes car","No","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"675",46,"Spatial_Clipped_301",8,"Free","Person","Fireman pushes boy","No","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"676",46,"Spatial_Clipped_302",11,"Free","Object","Girl rubs heart","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"677",46,"Spatial_Clipped_302",12,"Free","Person","Boy lifts girl","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"678",46,"Spatial_Clipped_302",9,"Free","Object","Old lady elbows ball","No","SVOV","VOV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"679",46,"Spatial_Clipped_303",13,"Free","Object","Fireman throws star","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"680",46,"Spatial_Clipped_303",15,"Free","Person","Girl elbows old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"681",46,"Spatial_Clipped_304",17,"Free","Person","Fireman kicks girl","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"682",46,"Spatial_Clipped_304",18,"Free","Object","Old lady kisses star","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"683",46,"Spatial_Clipped_304",19,"Free","Person","Old lady rubs fireman","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"684",46,"Spatial_Clipped_304",20,"Free","Person","Girl throws old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"685",46,"Spatial_Clipped_305",24,"Free","Object","Boy pokes heart","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"686",46,"Spatial_Clipped_306",25,"Free","Object","Fireman lifts car","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"687",46,"Spatial_Clipped_306",26,"Free","Person","Old lady pokes fireman","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"688",46,"Spatial_Clipped_306",28,"Free","Person","Girl kisses boy","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"689",46,"Spatial_Clipped_307",5,"Case","Object","Boy kicks ball","No","OV","OV","Unclassified","Spatial.Absent","1","0","0","Unclassified",1
"690",46,"Spatial_Clipped_307",6,"Case","Object","Girl pushes car","No","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"691",46,"Spatial_Clipped_307",8,"Case","Person","Fireman pushes boy","No","VO","VO","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"692",46,"Spatial_Clipped_308",11,"Case","Object","Girl rubs heart","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"693",46,"Spatial_Clipped_308",12,"Case","Person","Boy lifts girl","No","V","V","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"694",46,"Spatial_Clipped_308",9,"Case","Object","Old lady elbows ball","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"695",46,"Spatial_Clipped_309",13,"Case","Object","Fireman throws star","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"696",46,"Spatial_Clipped_309",15,"Case","Person","Girl elbows old lady","No","VO","VO","Unclassified","Spatial.Present","0","1","1","Unclassified",1
"697",46,"Spatial_Clipped_310",17,"Case","Person","Fireman kicks girl","No","V","V","Unclassified","Spatial.Present","0","0","0","Unclassified",1
"698",46,"Spatial_Clipped_310",18,"Case","Object","Old lady kisses star","No","OV","OV","Unclassified","Spatial.Present","0","0","0","Unclassified",1
"699",46,"Spatial_Clipped_310",19,"Case","Person","Old lady rubs fireman","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"700",46,"Spatial_Clipped_310",20,"Case","Person","Girl throws old lady","No","V","V","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"701",46,"Spatial_Clipped_311",24,"Case","Object","Boy pokes heart","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"702",46,"Spatial_Clipped_312",25,"Case","Object","Fireman lifts car","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"703",46,"Spatial_Clipped_312",26,"Case","Person","Old lady pokes fireman","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"704",46,"Spatial_Clipped_312",28,"Case","Person","Girl kisses boy","No","V","V","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"705",47,"Spatial_Clipped_313",5,"Free","Person","Girl kisses boy","no","SOV","SOV","VerbLateral","Spatial.Absent","0","1","0","NonAdjacent",1
"706",47,"Spatial_Clipped_313",7,"Free","Person","Old lady pokes fireman","no","VO","VO","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"707",47,"Spatial_Clipped_313",8,"Free","Object","Fireman lifts car","no","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"708",47,"Spatial_Clipped_314",9,"Free","Object","Boy pokes heart","no","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"709",47,"Spatial_Clipped_315",13,"Free","Person","Girl throws old lady","no","SOV","SOV","VerbLateral","Spatial.Absent","0","1","1","NonAdjacent",1
"710",47,"Spatial_Clipped_315",14,"Free","Person","Old lady rubs fireman","no","SOSV","OSV","VerbLateral","Spatial.Absent","1","1","1","Adjacent",1
"711",47,"Spatial_Clipped_315",15,"Free","Object","Old lady kisses star","no","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"712",47,"Spatial_Clipped_315",16,"Free","Person","Fireman kicks girl","no","SOSV","OSV","VerbLateral","Spatial.Absent","1","0","1","Adjacent",1
"713",47,"Spatial_Clipped_316",18,"Free","Person","Girl elbows old lady","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"714",47,"Spatial_Clipped_316",20,"Free","Object","Fireman throws star","no","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"715",47,"Spatial_Clipped_317",21,"Free","Person","Boy lifts girl","no","SOSV","OSV","VerbLateral","Spatial.Absent","0","1","0","Adjacent",1
"716",47,"Spatial_Clipped_317",22,"Free","Object","Girl rubs heart","no","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"717",47,"Spatial_Clipped_317",24,"Free","Object","Old lady elbows ball","no","SOSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"718",47,"Spatial_Clipped_318",25,"Free","Person","Fireman pushes boy","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
